"","X","Bird.ID","Date","x","y","week","yearBinary","response","course","burn_stat","ndvi","perc_mpine","perc_grassy","perc_decid","perc_bf","perc_water","DTN_road","DTN_mpine","DTN_grassy","DTN_decid","DTN_bf","DTN_water"
"2273",7133,"162.376_220019","2022-10-03",-77.9990011744362,34.0585374434103,NA,0,0,"billjones",1,-0.138896652083622,0.189682833995962,-0.499698781722315,0.516318995118891,-0.503251100114711,-0.281902246503874,1.04392282573351,-0.22311486858502,0.38263155146876,-0.80878705549952,0.679142928330277,0.278948503102749
"2294",7158,"162.376_220019","2022-10-05",-77.9981120397359,34.0664241654702,NA,0,0,"billjones",0,-0.524405475539482,-0.0689663939024461,-0.499698781722315,-0.561259613770096,3.20433660509637,-0.281902246503874,-0.763818448085066,-0.548215286088905,-0.448759885278395,-0.541219724324779,-0.986476374680073,0.585583697554739
"2295",7159,"162.376_220019","2022-10-07",-77.9953657012077,34.06676175123,NA,0,0,"billjones",0,-0.859721671544066,1.15038056272208,-0.499698781722315,-0.695956936577791,-0.256078573097873,-0.281902246503874,-0.0348471439139455,-0.548215286088905,-0.332238629047271,0.198390591221887,-0.731489159201759,0.999908536175085
"2303",7169,"162.376_220019","2022-10-05",-78.0135386464124,34.0566035296298,40,0,1,"billjones",1,0.995942289670739,0.00493331093059409,-0.441571859242891,0.561218142362602,0.732611516783894,-0.281902246503874,-1.01220708550381,-0.548215286088905,-0.873717689024268,-0.772710891929955,-0.920827124226144,-0.395003767252438
"2308",7176,"162.376_220019","2022-10-12",-77.9844721397405,34.0565363449437,NA,0,0,"billjones",1,0.100670061050891,1.33513008578745,-0.499698781722315,-0.830654259385485,-0.503251100114711,-0.281902246503874,-1.10333617136775,-0.548215286088905,0.0377033516930966,1.63351526976298,-0.308925800201106,-0.348108932800042
"2322",7198,"162.376_220019","2022-10-10",-77.9997804653687,34.0533387951743,NA,0,0,"billjones",0,-1.10482777986155,1.29818014637667,-0.499698781722315,-0.785755148479491,-0.503251100114711,-0.281902246503874,-0.650846445902259,-0.548215286088905,-0.116323898328852,0.0370672649433143,0.522466534372607,-0.778530740014402
"2335",7214,"162.376_220019","2022-10-12",-78.0012921056756,34.0587322847681,NA,0,0,"billjones",0,-0.864511580943368,1.03953074448976,-0.499698781722315,-0.471461372137536,-0.503251100114711,-0.281902246503874,-0.519556395194286,-0.548215286088905,0.0133996861678499,-0.328154557368327,1.23148710896671,-0.146761728423071
"2337",7216,"162.376_220019","2022-10-10",-78.0019534754126,34.0677405473837,NA,0,0,"billjones",0,-1.16169816520493,0.115783129162919,0.31407810732966,-0.291864968154706,0.238266426379033,-0.281902246503874,0.0107189479389787,-0.548215286088905,-0.921836107904378,-0.357894690459387,-0.654837799970953,-0.194942138241445
"2342",7223,"162.376_220019","2022-10-05",-78.0062388123796,34.0619317651754,NA,0,0,"billjones",1,-0.153929915860642,-0.105916333313222,-0.499698781722315,1.05510844491425,-0.503251100114711,-0.281902246503874,0.956129472920122,-0.548215286088905,-0.713283027382413,-0.80878705549952,-0.444419152745484,0.401969705460191
"2357",7242,"162.376_220019","2022-10-07",-78.0050382995052,34.0658212916767,NA,0,0,"billjones",0,1.65140657158198,-0.844914512568946,0.546585780140718,-0.830654259385485,4.4401993674797,-0.281902246503874,-0.338346660689029,0.347761256845278,-0.892613960706177,0.516000756353116,-1.05518574204357,0.808685333359856
