"","X","Bird.ID","Date","x","y","yearBinary","response","course","burn_stat","ndvi","perc_mpine","perc_grassy","perc_decid","perc_bf","perc_water","DTN_road","DTN_mpine","DTN_grassy","DTN_decid","DTN_bf","DTN_water","BurnDate1","BurnDate2","LastBurn"
"3819",62321,"164.845_220948","2023-06-22",-77.9630661686798,34.0737577711201,1,0,"bigbay",1,0.226581156253815,0,0,0,0,0.126582279801369,101.305099487305,40.7927665710449,443.952056884766,84.3425598144531,159.418319702148,1.21245646476746,NA,NA,NA
"3820",62324,"164.845_220948","2023-02-22",-77.9665265720692,34.0734237015332,1,0,"bigbay",1,0.146455943584442,0,0,0.227848097681999,0,0.101265825331211,116.333854675293,91.1953048706055,327.528869628906,19.9798717498779,195.04541015625,0,NA,NA,NA
"3821",62327,"164.845_220948","2023-07-29",-77.9896866877707,34.072482494571,1,0,"bigbay",1,0.366690576076508,0,0.126582279801369,0.506329119205475,0,0.316455692052841,52.3994636535645,44.8184661865234,18.1924133300781,0,155.370513916016,5.65328598022461,NA,NA,NA
"3822",62338,"164.845_220948","2023-08-11",-77.9552320506836,34.0739662323197,1,0,"bigbay",1,0.168270483613014,0,0,0,0,0.0126582281664014,70.1294555664062,33.9337310791016,707.534057617188,130.463363647461,142.729049682617,36.2205772399902,NA,NA,NA
"3823",62342,"164.845_220948","2023-09-01",-77.9715126476808,34.0712261252188,1,0,"bigbay",1,0.284991174936295,0.455696195363998,0,0.0759493634104729,0,0,38.0813598632812,0.899794042110443,145.222839355469,26.1433029174805,218.609375,68.3824462890625,NA,NA,NA
"3824",62350,"164.845_220948","2023-02-13",-77.9897710137355,34.0658938550227,1,0,"bigbay",1,0.70616227388382,0.329113930463791,0,0.708860754966736,0,0,76.9362640380859,12.8107929229736,177.062454223633,0,59.0828323364258,90.4125289916992,NA,NA,NA
"3825",62352,"164.845_220948","2023-04-07",-77.957393268372,34.0713638743756,1,0,"bigbay",1,0.558275103569031,0.936708867549896,0,0,0.0506329126656055,0,24.5168380737305,0,625.163024902344,243.406036376953,17.6066761016846,96.0454025268555,NA,NA,NA
"3826",62357,"164.845_220948","2022-12-27",-77.9641067361955,34.0734563797334,0,0,"bigbay",1,0.196461841464043,0,0,0,0,0.151898726820946,111.774490356445,59.0870704650879,406.721649169922,46.0800018310547,161.224624633789,6.79680347442627,NA,NA,NA
"3827",62369,"164.845_220948","2023-08-24",-77.9563986578677,34.0741105142708,1,0,"bigbay",1,0.164155587553978,0.0759493634104729,0,0,0,0.139240503311157,32.2300872802734,22.6674575805664,667.468872070312,127.27799987793,126.906875610352,0,NA,NA,NA
"3828",62376,"164.845_220948","2023-01-30",-77.9685036864436,34.069731716373,1,0,"bigbay",1,0.17808586359024,0,0,0.113924048841,0,0,10.9000549316406,45.5487060546875,260.165069580078,16.0762996673584,159.030639648438,55.5746917724609,NA,NA,NA
"3829",62377,"164.845_220948","2023-05-15",-77.9565960757024,34.0738027787206,1,0,"bigbay",1,0.206159636378288,0.164556965231895,0,0,0,0.164556965231895,23.4725952148438,13.6510448455811,660.569396972656,135.756530761719,124.317176818848,0,NA,NA,NA
"3830",62380,"164.845_220948","2023-09-06",-77.958837633632,34.0750575097279,1,0,"bigbay",1,0.178989306092262,0.0126582281664014,0,0,0,0.202531650662422,75.475212097168,40.1138305664062,595.755615234375,99.7473297119141,92.0083618164062,13.6426763534546,NA,NA,NA
"3831",62382,"164.845_220948","2023-05-23",-77.9889115863268,34.0743297346794,1,0,"bigbay",1,0.0757880881428719,0,0.0632911399006844,0.392405062913895,0,0.531645596027374,97.5165710449219,58.311840057373,30.6506023406982,6.06458139419556,185.355499267578,0,NA,NA,NA
"3832",62383,"164.845_220948","2023-05-15",-77.9789258174052,34.0708074663615,1,1,"bigbay",1,0.635282933712006,0.367088615894318,0.265822798013687,0.430379748344421,0.0126582281664014,0,11.7299423217773,12.6149311065674,8.55668449401855,0,37.4642028808594,155.426422119141,NA,NA,NA
"3833",62390,"164.845_220948","2023-08-13",-77.9868234483042,34.0755741056103,1,0,"bigbay",1,-0.0500033274292946,0,0,0.113924048841,0,0.898734152317047,79.357551574707,88.9114761352539,45.3953819274902,25.0178108215332,162.860946655273,0,NA,NA,NA
"3834",62393,"164.845_220948","2023-03-29",-77.9713527727809,34.0604048322701,1,0,"bigbay",1,0.430694222450256,0.569620251655579,0,0,0,0.139240503311157,28.5757217407227,11.7652940750122,406.180114746094,57.1640357971191,42.7949371337891,0.0678194910287857,NA,NA,NA
"3835",62401,"164.845_220948","2023-07-03",-77.970439999647,34.0743752737301,1,0,"bigbay",1,0.193801209330559,0,0,0,0,0.113924048841,130.08203125,75.7468948364258,219.074691772461,60.236759185791,231.681900024414,3.61977815628052,NA,NA,NA
"3836",62405,"164.845_220948","2023-08-28",-77.9679230097638,34.0705610043752,1,0,"bigbay",1,0.352630168199539,0,0,0.0253164563328028,0,0,31.8228874206543,59.5330467224121,269.818420410156,33.892707824707,159.749542236328,89.5775146484375,NA,NA,NA
"3837",62415,"164.845_220948","2023-06-02",-77.9694547521453,34.0722360715536,1,0,"bigbay",1,0.437010258436203,0,0,0.278481006622314,0,0,95.0291061401367,81.1515045166016,216.125839233398,20.2767162322998,246.060104370117,53.3747978210449,NA,NA,NA
"3838",62417,"164.845_220948","2023-07-03",-77.9705044234042,34.0711834935893,1,0,"bigbay",1,0.480048984289169,0.0759493634104729,0,0.316455692052841,0,0,65.3197937011719,30.8161106109619,179.857635498047,0,227.979736328125,70.1055297851562,NA,NA,NA
"3839",62431,"164.845_220948","2023-08-07",-77.9704696907001,34.0709496510112,1,0,"bigbay",1,0.579327046871185,0.126582279801369,0,0.278481006622314,0,0,50.2660522460938,22.4883613586426,181.57356262207,0,211.897369384766,54.3271484375,NA,NA,NA
"3840",62437,"164.845_220948","2023-08-28",-77.960750545628,34.0716855948879,1,0,"bigbay",1,0.484818935394287,0.582278490066528,0,0,0,0.0253164563328028,15.7757034301758,2.08015251159668,509.356170654297,152.935302734375,51.8084297180176,30.754020690918,NA,NA,NA
"3841",62439,"164.845_220948","2023-01-06",-77.9620101258135,34.0731514623489,1,0,"bigbay",1,0.195390745997429,0,0,0,0,0.113924048841,89.3088836669922,69.6218643188477,473.853973388672,111.124877929688,123.277839660645,2.29325389862061,NA,NA,NA
"3842",62445,"164.845_220948","2023-01-23",-77.9863093576216,34.0745148774849,1,0,"bigbay",1,0.65352201461792,0,0.253164559602737,0.582278490066528,0,0.151898726820946,75.8338317871094,53.7402420043945,9.38181018829346,0,113.651023864746,20.8510036468506,NA,NA,NA
"3843",62453,"164.845_220948","2023-01-23",-77.9604417004821,34.0738680774145,1,0,"bigbay",1,0.211394414305687,0.0126582281664014,0,0,0,0.113924048841,73.8401184082031,31.3738403320312,529.137084960938,126.681045532227,126.582626342773,18.7051658630371,NA,NA,NA
"3844",62458,"164.845_220948","2023-09-19",-77.9801289940622,34.0737350307565,1,0,"bigbay",1,0.610342919826508,0.443037986755371,0.101265825331211,0.443037986755371,0,0,80.5415649414062,0,17.0884876251221,9.22746753692627,138.062026977539,108.844871520996,NA,NA,NA
"3845",62464,"164.845_220948","2023-08-29",-77.9744347049817,34.0760146941827,1,0,"bigbay",1,0.308504521846771,0.0253164563328028,0,0.0126582281664014,0,0.189873412251472,58.5702133178711,31.7385196685791,173.100067138672,38.4412956237793,211.681167602539,9.8356819152832,NA,NA,NA
"3846",62471,"164.845_220948","2023-03-10",-77.9610427475974,34.0727593706754,1,0,"bigbay",1,0.217084959149361,0.0126582281664014,0,0,0,0.0379746817052364,55.6504821777344,37.8242263793945,506.301910400391,144.63981628418,100.296432495117,14.4684171676636,NA,NA,NA
"3847",62475,"164.845_220948","2023-02-22",-77.9833662669454,34.0749900879612,1,0,"bigbay",1,0.651671230792999,0.101265825331211,0.291139245033264,0.569620251655579,0,0,25.2356452941895,20.3127250671387,0.414968281984329,0,108.862113952637,58.2051239013672,NA,NA,NA
"3848",62484,"164.845_220948","2023-06-20",-77.9886322484283,34.0749444823007,1,0,"bigbay",1,-0.0468715354800224,0,0.0126582281664014,0.240506336092949,0,0.746835470199585,77.8173294067383,69.3667602539062,33.9547691345215,17.6532287597656,188.848251342773,0,NA,NA,NA
"3849",62486,"164.845_220948","2023-06-02",-77.9815867294504,34.0733353556425,1,0,"bigbay",1,0.593979120254517,0.367088615894318,0.278481006622314,0.367088615894318,0,0,38.5250663757324,0,2.94838666915894,8.17937564849854,80.6684036254883,146.812881469727,NA,NA,NA
"3850",62498,"164.845_220948","2023-08-09",-77.9698055938272,34.0687022364731,1,0,"bigbay",1,0.255525648593903,0,0,0,0,0.265822798013687,1.18544101715088,46.884651184082,232.732086181641,47.9403114318848,127.166030883789,4.01901149749756,NA,NA,NA
"3851",62500,"164.845_220948","2023-06-15",-77.9571284909667,34.0729513521598,1,0,"bigbay",1,0.60779482126236,0.77215188741684,0,0,0,0.0379746817052364,19.799596786499,0,639.531127929688,170.078430175781,88.3861083984375,27.6104888916016,NA,NA,NA
"3852",62503,"164.845_220948","2023-07-25",-77.9704986000086,34.0741251207984,1,0,"bigbay",1,0.195754483342171,0,0,0,0,0.113924048841,120.226875305176,85.6069259643555,209.924896240234,50.9592933654785,241.377349853516,0,NA,NA,NA
"3853",62505,"164.845_220948","2023-09-19",-77.9895639996304,34.0744997725383,1,0,"bigbay",1,-0.0677071958780289,0,0,0.164556965231895,0,0.835443019866943,95.619758605957,72.7094497680664,42.0737190246582,17.2990608215332,190.945159912109,0,NA,NA,NA
"3854",62506,"164.855_220925","2023-01-18",-77.9908760426073,34.0688602488704,1,0,"bigbay",1,0.652142226696014,0.0253164563328028,0,1,0,0,78.6413726806641,28.5224742889404,66.5424499511719,0,87.7066497802734,117.848556518555,NA,NA,NA
"3855",62507,"164.855_220925","2023-01-09",-77.9904975829658,34.0687464554876,1,0,"bigbay",1,0.674636781215668,0.101265825331211,0,0.924050629138947,0,0,90.0549850463867,15.8326940536499,69.4703140258789,0,73.6624526977539,124.248168945312,NA,NA,NA
"3856",62511,"164.855_220925","2023-02-08",-77.9862081472208,34.0740351710029,1,0,"bigbay",1,0.654645025730133,0,0.291139245033264,0.670886099338531,0,0.0126582281664014,80.5132217407227,40.3657875061035,17.5168380737305,0,101.395561218262,36.6953735351562,NA,NA,NA
"3857",62515,"164.855_220925","2023-02-20",-77.9554533779457,34.0735915098639,1,0,"bigbay",1,0.164002567529678,0.0632911399006844,0,0,0,0.0126582281664014,62.2666130065918,28.7905197143555,699.672668457031,145.520767211914,136.391647338867,35.2128715515137,NA,NA,NA
"3858",62519,"164.855_220925","2023-03-31",-77.9705490788784,34.074309173763,1,0,"bigbay",1,0.193801209330559,0,0,0,0,0.113924048841,120.226875305176,85.6069259643555,209.924896240234,50.9592933654785,241.377349853516,0,NA,NA,NA
"3859",62526,"164.855_220925","2023-03-14",-77.9740281042462,34.0720046656646,1,0,"bigbay",1,0.610883593559265,0.620253145694733,0,0,0,0,22.3885765075684,4.75129795074463,66.9985275268555,55.4935989379883,160.750411987305,82.8207092285156,NA,NA,NA
"3860",62527,"164.855_220925","2023-01-27",-77.9841925941742,34.0768126462461,1,0,"bigbay",1,0.649687111377716,0,0,1,0,0,14.727391242981,66.504280090332,69.3332595825195,0,180.870895385742,47.383056640625,NA,NA,NA
"3861",62536,"164.855_220925","2023-02-20",-77.9661899845348,34.0712362799833,1,0,"bigbay",1,0.46613210439682,0.0379746817052364,0,0.177215188741684,0,0,60.6763572692871,28.4175472259521,330.145172119141,0,142.180068969727,76.162956237793,NA,NA,NA
"3862",62538,"164.855_220925","2023-01-11",-77.9681322874606,34.0703858546994,1,0,"bigbay",1,0.235343083739281,0,0,0.0379746817052364,0,0,22.6011428833008,56.2677764892578,265.550231933594,26.6438732147217,160.000686645508,79.8163299560547,NA,NA,NA
"3863",62544,"164.855_220925","2023-02-13",-77.9694108575949,34.0714150598562,1,0,"bigbay",1,0.509096205234528,0,0,0.354430377483368,0,0,62.5948257446289,68.7810592651367,220.03515625,0,220.916885375977,82.5506744384766,NA,NA,NA
"3864",62546,"164.855_220925","2023-01-16",-77.9699410910976,34.0725083180361,1,0,"bigbay",1,0.397653549909592,0,0,0.0506329126656055,0,0,102.854331970215,75.8944931030273,205.937850952148,24.9578304290771,260.033966064453,39.6330757141113,NA,NA,NA
"3865",62559,"164.855_220925","2023-03-31",-77.9857220735538,34.073622728028,1,0,"bigbay",1,0.679041981697083,0.0126582281664014,0.443037986755371,0.544303774833679,0,0,66.27685546875,33.8940391540527,1.73818290233612,0,77.7951583862305,55.9916343688965,NA,NA,NA
"3866",62561,"164.855_220925","2023-02-13",-77.9894425708728,34.0717215240441,1,0,"bigbay",1,0.664904654026031,0.240506336092949,0.379746824502945,0.316455692052841,0,0.0506329126656055,20.5830745697021,13.1002082824707,0,2.02662205696106,152.923492431641,21.8773956298828,NA,NA,NA
"3867",62961,"164.899_214529","2023-05-31",-77.9940727548427,34.0737454046228,1,0,"billjones",1,0.645617365837097,0,0.0126582281664014,0.77215188741684,0,0.227848097681999,62.1736907958984,61.8246307373047,30.0452537536621,0,36.8643112182617,15.2059736251831,NA,NA,NA
"3868",62964,"164.899_214529","2023-05-29",-77.9910827256729,34.0710151158991,1,0,"billjones",1,0.666307032108307,0.0379746817052364,0.253164559602737,0.746835470199585,0,0,43.3127098083496,31.2202072143555,15.4776296615601,0,99.227653503418,36.0928268432617,NA,NA,NA
"3869",62965,"164.899_214529","2023-02-14",-78.0037971054242,34.064058228518,1,0,"billjones",1,0.607890605926514,0.430379748344421,0,0.569620251655579,0,0,42.6405448913574,2.95938014984131,95.4461364746094,0,62.1886596679688,290.214752197266,NA,NA,NA
"3870",62971,"164.899_214529","2023-03-12",-77.9914321654856,34.0657868556299,1,1,"billjones",1,0.618175685405731,0.556962013244629,0,0.455696195363998,0,0,46.6428604125977,0,192.143981933594,1.10908079147339,68.0820465087891,143.086349487305,NA,NA,NA
"3871",62972,"164.899_214529","2023-04-28",-77.9906784418606,34.0652207920484,1,0,"billjones",1,0.582558751106262,0.683544278144836,0,0.354430377483368,0,0,33.6724624633789,2.66572880744934,211.641265869141,0,46.118579864502,127.150932312012,NA,NA,NA
"3872",62986,"164.899_214529","2023-02-16",-77.9920453319371,34.0733387748577,1,0,"billjones",1,0.468282401561737,0,0.0126582281664014,0.658227860927582,0,0.291139245033264,69.7056884765625,81.3872146606445,38.0612983703613,0.778205215930939,98.3240585327148,0,NA,NA,NA
"3873",62987,"164.899_214529","2023-01-17",-78.0055794292303,34.0609842421074,1,0,"billjones",1,0.517800033092499,0.75949364900589,0,0.240506336092949,0.0253164563328028,0,9.69376945495605,5.03452062606812,84.4295883178711,0,30.8778743743896,179.583206176758,NA,NA,NA
"3874",62999,"164.899_214529","2023-03-31",-77.9911287711765,34.0658283931346,1,1,"billjones",1,0.65862625837326,0.468354433774948,0,0.544303774833679,0,0,47.5323104858398,1.26892566680908,191.52409362793,0,70.843879699707,137.393371582031,NA,NA,NA
"3875",63001,"164.899_214529","2023-02-24",-78.0105149104502,34.0620275629466,1,0,"billjones",1,0.676450550556183,0.215189874172211,0,0.708860754966736,0.101265825331211,0,42.5216827392578,15.7166242599487,50.2585563659668,0,11.789758682251,184.058578491211,NA,NA,NA
"3876",63021,"164.899_214529","2023-05-12",-78.0104457043823,34.0664133460167,1,0,"billjones",1,0.640854716300964,0,0,1,0,0,54.7436485290527,48.3978958129883,37.9165267944336,0,71.7987747192383,339.791107177734,NA,NA,NA
"3877",63052,"164.899_214529","2023-09-11",-78.0100695683934,34.0640769466204,1,0,"billjones",1,0.501935064792633,0,0.126582279801369,0.607594907283783,0.265822798013687,0,31.3048934936523,80.1025772094727,25.6195430755615,0,5.66003465652466,260.566864013672,NA,NA,NA
"3878",63061,"164.899_214529","2023-08-16",-78.0102210706658,34.0635787612415,1,0,"billjones",1,0.702867865562439,0,0.0126582281664014,0.620253145694733,0.367088615894318,0,36.4584770202637,64.2449493408203,36.3777618408203,0,3.68307423591614,245.61589050293,NA,NA,NA
"3879",63064,"164.899_214529","2023-07-27",-78.0111884290787,34.063781220658,1,0,"billjones",1,0.677613973617554,0,0,0.949367105960846,0.0506329126656055,0,66.0329742431641,56.2386703491211,51.545280456543,0,32.4452514648438,260.046203613281,NA,NA,NA
"3880",63090,"164.899_214529","2023-01-03",-78.0102885859023,34.0623132561451,1,0,"billjones",1,0.691388726234436,0.0759493634104729,0,0.784810125827789,0.164556965231895,0,48.5625839233398,25.452054977417,41.5714263916016,0,2.01619791984558,190.433013916016,NA,NA,NA
"3881",63097,"164.899_214529","2023-08-25",-77.9911257260473,34.07093791184,1,0,"billjones",1,0.670086622238159,0.0506329126656055,0.189873412251472,0.784810125827789,0,0,48.2833557128906,21.9404563903809,22.3737411499023,0,93.9457244873047,45.9877052307129,NA,NA,NA
"3882",63110,"164.899_214529","2023-03-31",-77.9918797700182,34.0707789068724,1,0,"billjones",1,0.664292514324188,0.164556965231895,0.253164559602737,0.620253145694733,0,0,54.678150177002,3.14283394813538,14.4837732315063,0,72.3688354492188,64.9210662841797,NA,NA,NA
"3883",63121,"164.899_214529","2023-06-22",-78.0079940735702,34.061692743491,1,0,"billjones",1,0.674224317073822,0.0126582281664014,0.113924048841,0.873417735099792,0,0,60.8600616455078,27.7873859405518,18.0913944244385,0,58.0655937194824,164.269302368164,NA,NA,NA
"3884",63125,"164.899_214529","2023-04-12",-77.9918870948034,34.0649770890043,1,1,"billjones",1,0.65280020236969,0.898734152317047,0,0.113924048841,0,0,16.7227878570557,0,221.551956176758,26.812671661377,45.7651634216309,168.16667175293,NA,NA,NA
"3885",63132,"164.899_214529","2023-07-05",-78.0069105207433,34.0630432385132,1,0,"billjones",1,0.515983521938324,0.0632911399006844,0.303797453641891,0.632911384105682,0,0,36.4738464355469,20.7872467041016,6.60941982269287,0,50.5117149353027,228.934799194336,NA,NA,NA
"3886",63144,"164.899_214529","2023-06-17",-78.010544790684,34.0633901022389,1,0,"billjones",1,0.693616390228271,0,0,0.683544278144836,0.316455692052841,0,48.1378021240234,50.4634132385254,48.5036430358887,0,12.2953596115112,240.081237792969,NA,NA,NA
"3887",63167,"164.899_214529","2023-08-23",-77.9907542599232,34.0715688758418,1,0,"billjones",1,0.653131067752838,0.0379746817052364,0.278481006622314,0.544303774833679,0,0.126582279801369,44.6739196777344,31.1875228881836,13.1938371658325,0,113.006057739258,9.50976753234863,NA,NA,NA
"3888",63202,"164.899_214529","2023-09-01",-77.9925579403736,34.0722089097732,1,0,"billjones",1,0.637733697891235,0,0.607594907283783,0.392405062913895,0,0,20.4292602539062,69.6775665283203,1.28614890575409,0,66.1698303222656,38.2799377441406,NA,NA,NA
"3889",63203,"164.899_214529","2023-07-02",-77.9915992897467,34.0727463993309,1,0,"billjones",1,0.532889187335968,0,0.139240503311157,0.531645596027374,0,0.278481006622314,57.9739379882812,79.9064865112305,12.7040548324585,0,103.00724029541,4.04221534729004,NA,NA,NA
"3890",63241,"164.910_220951","2023-01-11",-77.9880838230122,34.0729408268419,1,0,"bigbay",1,0.672956049442291,0.202531650662422,0.493670880794525,0.303797453641891,0,0,55.364143371582,20.8002529144287,4.62393665313721,0,134.517486572266,55.6037445068359,NA,NA,NA
"3891",63243,"164.910_220951","2023-07-03",-77.9688674818384,34.0681984284536,1,0,"bigbay",1,0.128568172454834,0.278481006622314,0,0.126582279801369,0,0.0379746817052364,15.2471532821655,5.13731813430786,274.733978271484,16.2802219390869,119.113883972168,11.3543062210083,NA,NA,NA
"3892",63255,"164.910_220951","2023-08-03",-77.9631987663166,34.0724018421332,1,0,"bigbay",1,0.2131487429142,0,0,0,0,0.126582279801369,63.397647857666,46.4887733459473,429.889312744141,70.3292617797852,111.781326293945,10.7647724151611,NA,NA,NA
"3893",63258,"164.910_220951","2023-01-09",-77.9896972939252,34.0723079711644,1,0,"bigbay",1,0.448012739419937,0,0.202531650662422,0.481012672185898,0,0.291139245033264,44.94091796875,37.519847869873,15.7910861968994,0,152.734405517578,10.0569524765015,NA,NA,NA
"3894",63265,"164.910_220951","2023-06-15",-77.9584653797839,34.0749300504775,1,0,"bigbay",1,0.163521036505699,0,0,0,0,0.177215188741684,68.4587936401367,39.6697654724121,607.004760742188,107.035751342773,87.2547454833984,2.59291124343872,NA,NA,NA
"3895",63268,"164.910_220951","2023-09-26",-77.9829192347015,34.0751729490851,1,0,"bigbay",1,0.680962204933167,0.0253164563328028,0.189873412251472,0.77215188741684,0,0,38.6686515808105,33.3245315551758,2.2733907699585,0,118.842834472656,66.5558319091797,NA,NA,NA
"3896",63271,"164.910_220951","2023-09-01",-77.9763071197506,34.073545755806,1,0,"bigbay",1,0.441032290458679,0.455696195363998,0,0.139240503311157,0,0,124.389312744141,0,62.5987396240234,9.79210186004639,154.454635620117,33.3562202453613,NA,NA,NA
"3897",63275,"164.910_220951","2023-07-28",-77.970496459316,34.0704382029116,1,0,"bigbay",1,0.27062451839447,0.253164559602737,0,0.139240503311157,0,0,35.7597045898438,11.7584285736084,184.681259155273,8.3707218170166,195.81689453125,38.8072929382324,NA,NA,NA
"3898",63293,"164.910_220951","2023-04-18",-77.9692054622871,34.06730753803,1,0,"bigbay",1,0.439778178930283,0.683544278144836,0,0,0,0.0379746817052364,37.0674324035645,1.27893257141113,277.911468505859,49.0830116271973,85.7711181640625,0,NA,NA,NA
"3899",63294,"164.910_220951","2023-09-19",-77.9687243730397,34.0716290646328,1,0,"bigbay",1,0.603473126888275,0,0,0.379746824502945,0,0,67.1817932128906,91.3951187133789,243.201522827148,0,208.429290771484,90.9335250854492,NA,NA,NA
"3900",63304,"164.910_220951","2023-02-20",-77.970795473992,34.0606071217404,1,0,"bigbay",1,0.429904222488403,0.569620251655579,0,0,0,0.113924048841,39.795654296875,7.20029973983765,410.786285400391,74.9942016601562,62.9099349975586,15.7695341110229,NA,NA,NA
"3901",63306,"164.910_220951","2023-02-06",-77.9686950771367,34.0713417155066,1,0,"bigbay",1,0.347835898399353,0,0,0.329113930463791,0,0,51.1025199890137,81.8397064208984,243.416748046875,5.74372625350952,197.793243408203,100.555152893066,NA,NA,NA
"3902",63312,"164.910_220951","2023-04-07",-77.9771173745448,34.0737140195843,1,0,"bigbay",1,0.31533470749855,0.329113930463791,0,0.240506336092949,0,0,123.346664428711,6.50972843170166,60.314640045166,20.8791007995605,145.536834716797,28.981071472168,NA,NA,NA
"3903",63313,"164.910_220951","2023-05-15",-77.9750032285565,34.0761619156378,1,0,"bigbay",1,0.395659774541855,0,0,0.0126582281664014,0,0.139240503311157,64.2081604003906,32.8238868713379,175.004867553711,34.4672355651855,196.739395141602,0,NA,NA,NA
"3904",63314,"164.910_220951","2023-06-26",-77.9665395736374,34.0719957353507,1,0,"bigbay",1,0.490201979875565,0,0,0.139240503311157,0,0,91.1855087280273,60.0888900756836,319.045593261719,23.9083614349365,176.138534545898,47.423412322998,NA,NA,NA
"3905",63322,"164.910_220951","2023-01-06",-77.9858623529165,34.0756614572343,1,0,"bigbay",1,0.0989255532622337,0,0.0253164563328028,0.354430377483368,0,0.620253145694733,52.3684463500977,76.0151672363281,27.8025569915771,16.4151248931885,148.459259033203,0,NA,NA,NA
"3906",63327,"164.910_220951","2023-07-31",-77.9687639419606,34.0677811039274,1,1,"bigbay",1,0.3075190782547,0.468354433774948,0,0.0632911399006844,0,0.0379746817052364,21.3264808654785,1.72282528877258,282.813171386719,29.4284763336182,105.565757751465,0,NA,NA,NA
"3907",63334,"164.910_220951","2023-02-13",-77.9701202837792,34.0713906007058,1,0,"bigbay",1,0.59654039144516,0,0,0.392405062913895,0,0,73.5526657104492,49.5449600219727,196.892135620117,0,237.266387939453,73.2255249023438,NA,NA,NA
"3908",63339,"164.910_220951","2023-08-07",-77.9720085732235,34.0724404372163,1,1,"bigbay",1,0.597556591033936,0.189873412251472,0,0.329113930463791,0,0,32.5864715576172,16.0989074707031,132.589370727539,0,223.36344909668,46.3641052246094,NA,NA,NA
"3909",63343,"164.910_220951","2023-02-08",-77.9673863884826,34.0714878968368,1,0,"bigbay",1,0.31786984205246,0,0,0.126582279801369,0,0,76.6234664916992,67.9710922241211,289.466827392578,19.3942279815674,171.052474975586,79.4250564575195,NA,NA,NA
"3910",63358,"164.910_220951","2023-08-08",-77.9790245381461,34.070694624701,1,0,"bigbay",1,0.625720858573914,0.354430377483368,0.253164559602737,0.430379748344421,0.0506329126656055,0,1.81873214244843,6.97571754455566,8.85813236236572,0,32.5898818969727,165.198120117188,NA,NA,NA
"3911",63359,"164.910_220951","2023-01-30",-77.9714631543273,34.0714342190798,1,0,"bigbay",1,0.316234141588211,0.291139245033264,0,0.202531650662422,0,0,45.9493217468262,10.0896415710449,150.60856628418,21.6073436737061,227.166946411133,71.8278656005859,NA,NA,NA
"3912",63362,"164.910_220951","2023-08-15",-77.989602884949,34.0721750755732,1,0,"bigbay",1,0.662688374519348,0.0379746817052364,0.329113930463791,0.455696195363998,0,0.177215188741684,44.94091796875,37.519847869873,15.7910861968994,0,152.734405517578,10.0569524765015,NA,NA,NA
"3913",63367,"164.910_220951","2023-09-21",-77.9762487145025,34.0737690105425,1,0,"bigbay",1,0.328386157751083,0.265822798013687,0,0.139240503311157,0,0,123.915222167969,7.18599939346313,71.6794509887695,11.1671590805054,164.142318725586,31.5217514038086,NA,NA,NA
"3914",63368,"164.910_220951","2023-09-04",-77.9673003219155,34.0711824319006,1,0,"bigbay",1,0.376523196697235,0,0,0.0632911399006844,0,0,70.6041412353516,65.4041976928711,289.666839599609,23.0775451660156,164.813232421875,86.7916107177734,NA,NA,NA
"3915",63369,"164.910_220951","2023-09-13",-77.9608560864403,34.0746180254902,1,0,"bigbay",1,0.142606049776077,0,0,0,0,0.215189874172211,96.1195220947266,42.9559783935547,524.483215332031,93.4983139038086,146.476989746094,0,NA,NA,NA
"3916",63370,"164.910_220951","2023-06-08",-77.9865286380553,34.0733777865077,1,0,"bigbay",1,0.654179751873016,0.253164559602737,0.329113930463791,0.417721509933472,0,0,80.2476959228516,13.9632377624512,5.77016592025757,0,95.0873641967773,60.8156051635742,NA,NA,NA
"3917",63378,"164.910_220951","2023-07-17",-77.9660431712552,34.072746407831,1,0,"bigbay",1,0.448125690221786,0,0,0.265822798013687,0,0.0506329126656055,103.687835693359,76.9655303955078,332.966918945312,2.09374380111694,184.465057373047,22.6048564910889,NA,NA,NA
"3918",63381,"164.910_220951","2023-08-16",-77.9623095440586,34.0718975467738,1,0,"bigbay",1,0.222535595297813,0.202531650662422,0,0,0,0.139240503311157,32.4451103210449,15.5773992538452,457.429260253906,100.239685058594,76.9602966308594,1.39953553676605,NA,NA,NA
"3919",63382,"164.910_220951","2023-07-26",-77.9870761301779,34.075187661724,1,0,"bigbay",1,-0.0706747174263,0,0.0379746817052364,0.253164559602737,0,0.696202516555786,95.9257278442383,70.6637725830078,28.2777481079102,7.23688125610352,156.844161987305,0,NA,NA,NA
"3920",63387,"164.910_220951","2023-10-04",-77.9608603836806,34.0738321926426,1,0,"bigbay",1,0.176347941160202,0,0,0,0,0.126582279801369,79.767333984375,40.7740592956543,517.748107910156,125.644241333008,132.695648193359,7.13422012329102,NA,NA,NA
"3921",63399,"164.910_220951","2023-05-15",-77.9780338693798,34.071518870039,1,1,"bigbay",1,0.698356151580811,0.253164559602737,0.430379748344421,0.367088615894318,0,0,44.3833312988281,19.056022644043,0,0,53.5865249633789,122.097229003906,NA,NA,NA
"3922",63402,"164.910_220951","2023-06-12",-77.9586112477957,34.074855498685,1,0,"bigbay",1,0.173087775707245,0,0,0,0,0.164556965231895,65.5951461791992,47.6032791137695,599.539916992188,109.65788269043,96.8669052124023,10.5097303390503,NA,NA,NA
