"","X","Bird.ID","Date","x","y","week","yearBinary","response","course","burn_stat","ndvi","perc_mpine","perc_grassy","perc_decid","perc_bf","perc_water","DTN_road","DTN_mpine","DTN_grassy","DTN_decid","DTN_bf","DTN_water"
"2154",7008,"162.372_220114","2023-01-23",-77.9941661603537,34.0765067037473,NA,1,0,"bluepond",1,1.22370154570519,0.448332235882879,-0.499698781722315,0.471419953584903,-0.503251100114711,-0.281902246503874,0.0731454285916018,-0.279339949245131,-0.288707010336848,-0.80878705549952,0.186381644330519,-0.804696357946839
"2161",7015,"162.372_220114","2023-01-02",-78.0038822921876,34.0722174428524,NA,1,0,"bluepond",0,1.01310864652422,-0.623215050092802,-0.499698781722315,1.59389757758044,-0.503251100114711,-0.281902246503874,1.3052510078191,-0.521380260002706,-0.453613979910496,-0.80878705549952,-0.254404241139877,-0.568862008169828
"2167",7021,"162.372_220114","2023-01-23",-78.0119944611166,34.0780178369429,NA,1,0,"bluepond",0,0.792242214893698,-0.216766064551294,0.31407810732966,0.471419953584903,-0.503251100114711,-0.281902246503874,-0.919797366528462,-0.548215286088905,-0.891454165093087,-0.718446921991728,0.345687825813215,0.170189758365163
"2179",7033,"162.372_220114","2023-01-23",-77.994131955054,34.0779178510905,4,1,1,"bluepond",0,0.908642857910581,0.743931577180571,-0.499698781722315,0.202025281542082,-0.503251100114711,-0.281902246503874,-0.561323605674256,-0.548215286088905,-0.0142317840057573,-0.617549244972218,-0.489103027897627,-0.64377229502567
"2187",7041,"162.372_220114","2023-01-30",-77.9921996526465,34.0818321220137,NA,1,0,"bluepond",1,0.276623499794904,-0.29066585637859,-0.499698781722315,1.14490652798223,-0.503251100114711,-0.281902246503874,0.121420693059408,-0.370945368100577,0.677044622906877,-0.80878705549952,-0.0218646908382569,-0.982646285247161
"2192",7046,"162.372_220114","2023-01-18",-78.0112740622268,34.0712146820808,NA,1,0,"bluepond",0,-0.111391631625608,1.33513008578745,-0.499698781722315,-0.830654259385485,-0.503251100114711,-0.281902246503874,-0.271629708367349,-0.548215286088905,-0.296905338161469,0.571273997225594,0.088486555844678,0.420607803241306
"2197",7051,"162.372_220114","2023-01-12",-77.9964791118559,34.0785362367405,2,1,1,"bluepond",1,0.806210078135213,0.965631039656712,-0.499698781722315,-0.471461372137536,-0.256078573097873,-0.281902246503874,-0.850930585589826,-0.548215286088905,0.148787281347924,-0.490631149899843,-0.645526778512292,-0.927493962340065
"2201",7055,"162.372_220114","2023-01-11",-77.9884878805333,34.0803063320056,NA,1,0,"bluepond",1,1.15140443564842,0.633081758948246,-0.499698781722315,0.0224288511318233,-0.503251100114711,-0.281902246503874,-0.512522081499634,-0.548215286088905,0.182337348760002,-0.228149105558682,0.409221145631568,0.00774693189808748
"2207",7061,"162.372_220114","2023-01-02",-78.0155981934201,34.0858830133582,NA,1,0,"bluepond",0,0.341885681109561,0.891731160835163,-0.499698781722315,-0.067369390500736,-0.503251100114711,-0.281902246503874,1.0427917819336,-0.548215286088905,-0.440368065711426,-0.41423924321028,0.019050796232185,-0.461105927434632
"2213",7067,"162.372_220114","2023-01-25",-77.9941714297226,34.0769182118125,4,1,1,"bluepond",1,1.21187899956923,0.596131993525979,-0.499698781722315,0.246924323076069,-0.503251100114711,-0.281902246503874,-0.609983200678646,-0.548215286088905,-0.211731644089716,-0.627908293250552,-0.067974829759426,-0.654828562846907
"2215",7069,"162.372_220114","2023-01-25",-77.9953862645599,34.08275949005,NA,1,0,"bluepond",0,0.675010719899507,0.854781221424387,-0.499698781722315,-0.830654259385485,-0.503251100114711,1.04963722247424,0.121419717601194,-0.548215286088905,0.933397861175382,0.833125534814479,-0.252068711477922,-1.34253645573954
"2217",7071,"162.372_220114","2023-01-30",-78.0101523010891,34.0719453452501,NA,1,0,"bluepond",0,-0.295072566759961,1.2612302069659,-0.499698781722315,-0.830654259385485,-0.256078573097873,-0.281902246503874,-0.716165160161389,-0.548215286088905,-0.155795245190693,0.492886555198121,-0.566445205216337,-0.00712638076619367
"2219",7073,"162.372_220114","2023-01-18",-77.9922439056343,34.0768201986897,3,1,1,"bluepond",0,0.852003201116299,1.29818014637667,-0.499698781722315,-0.785755148479491,-0.503251100114711,-0.281902246503874,-0.500992246690381,-0.548215286088905,-0.166531466438286,0.0503515424607752,0.363378090064468,-0.756873600629739
"2226",7080,"162.372_220114","2023-01-30",-77.993784776858,34.0769233183104,5,1,1,"bluepond",1,1.2245618117525,0.596131993525979,-0.499698781722315,0.246924323076069,-0.503251100114711,-0.281902246503874,-0.133983693864844,-0.301300637769234,-0.204439754669927,-0.80878705549952,0.0621103406920205,-0.665069036883552
"2237",7091,"162.372_220114","2023-01-12",-77.9954999747425,34.0771000870599,NA,1,0,"bluepond",0,0.776404839203008,1.29818014637667,-0.499698781722315,-0.785755148479491,-0.503251100114711,-0.281902246503874,-0.221234366758134,-0.548215286088905,-0.158606128118458,-0.0467933795863269,-0.246335401734518,-0.556370752201555
"2243",7097,"162.372_220114","2023-01-11",-77.9932564956057,34.0777586555286,2,1,1,"bluepond",1,0.244502571351692,0.965631039656712,-0.499698781722315,-0.202066726522147,-0.503251100114711,-0.281902246503874,-0.635044916994583,-0.548215286088905,-0.0350193685511491,-0.802427516021406,-0.0583047977897084,-0.433364421627901
"2898",8285,"162.462_220881","2023-01-03",-77.9800740864975,34.0687390816903,NA,1,0,"bigbay",1,-0.665571046493351,1.29818014637667,-0.499698781722315,-0.785755148479491,-0.503251100114711,-0.281902246503874,-0.760890407033263,-0.548215286088905,-0.651057103775048,0.0263825208802384,-0.00968721348442405,0.552343314944748
"2903",8291,"162.462_220881","2023-01-09",-77.9613284908045,34.0667667079543,NA,1,0,"bigbay",1,-0.284983922750432,1.33513008578745,-0.499698781722315,-0.830654259385485,-0.503251100114711,-0.281902246503874,-0.697736519061137,-0.548215286088905,1.6078637323353,0.76896359303379,0.289409758793137,0.414017935159041
"2910",8299,"162.462_220881","2023-01-16",-77.9751331464453,34.0601755043537,3,1,1,"bigbay",1,-1.57906108946899,-0.0320164544916731,-0.499698781722315,0.875511961649131,-0.503251100114711,-0.281902246503874,-0.867809081332639,-0.418597166524587,0.824561624582943,-0.80878705549952,-0.00732951215195206,-0.518842848223973
"2912",8301,"162.462_220881","2023-01-30",-77.9771795722578,34.0601019071865,NA,1,0,"bigbay",1,-3.61168191031582,-1.58391269182467,-0.499698781722315,2.71637541299543,-0.503251100114711,-0.281902246503874,1.86794521698792,1.78381248953775,0.825625717407032,-0.80878705549952,1.01407148047927,0.0878407998419873
"2913",8302,"162.462_220881","2023-01-25",-77.9748840660749,34.0607171864032,4,1,1,"bigbay",0,-0.979764693229288,-0.0689663939024461,-0.499698781722315,0.875511961649131,-0.503251100114711,-0.281902246503874,-1.05915367935352,-0.548215286088905,0.760727827065049,-0.652321353652918,-0.243808399799999,-0.679276177027253
"2916",8305,"162.462_220881","2023-01-27",-77.9747982949316,34.0598121330467,4,1,1,"bigbay",0,0.746981219179004,0.780881516591347,-0.499698781722315,-0.202066726522147,-0.503251100114711,-0.281902246503874,-0.766052613193498,-0.548215286088905,0.913487657745832,-0.44643256265835,-0.0510413585284733,-0.5177006396335
"2923",8312,"162.462_220881","2023-01-27",-77.9887401780218,34.0735897194489,NA,1,0,"bigbay",0,1.14421708854356,-1.58391269182467,0.779093452951777,1.14490652798223,-0.503251100114711,0.639932738018436,2.67449178659736,1.50556902646548,-0.961303001876379,-0.80878705549952,1.42074949133481,-1.15697929396316
"2938",8327,"162.462_220881","2023-01-03",-77.9743234598454,34.0613630551057,1,1,1,"bigbay",0,0.0178931380536521,0.928681100245939,-0.499698781722315,-0.291864968154706,-0.503251100114711,-0.281902246503874,-0.893066661529265,-0.548215286088905,0.633556739141683,-0.626751767739107,-0.505449347812951,-0.904166283821666
"2939",8328,"162.462_220881","2023-01-30",-77.9756527661416,34.0594940642891,5,1,1,"bigbay",1,-1.68365952789832,0.152733068573695,-0.499698781722315,0.60611728960631,-0.503251100114711,-0.281902246503874,-0.533913392418308,-0.548215286088905,0.964369354959894,-0.80878705549952,0.440627714871375,-0.221918233643241
"2940",8329,"162.462_220881","2023-01-03",-77.9646785352119,34.0718836509855,NA,1,0,"bigbay",1,-1.6850227936427,-1.58391269182467,-0.499698781722315,-0.606158708158945,-0.503251100114711,0.0253760716222968,1.23080241111155,1.59110403890815,0.859849839417871,-0.194527924133651,0.854398613676496,-1.12614044383146
"2946",8335,"162.462_220881","2023-01-06",-77.9858264850789,34.0684878098891,NA,1,0,"bigbay",0,-1.41738779970969,1.33513008578745,-0.499698781722315,-0.830654259385485,-0.503251100114711,-0.281902246503874,-0.811665913159601,-0.548215286088905,-0.344367812025656,1.04965246886627,-0.108773489181378,-0.917027284302326
"2951",8340,"162.462_220881","2023-01-25",-77.9780795171674,34.0714718763078,NA,1,0,"bigbay",1,1.29393967086189,-0.844914512568946,1.47661653981149,0.471419953584903,-0.503251100114711,-0.281902246503874,0.769854996787913,0.42833222999838,-0.978315156331956,-0.80878705549952,-0.256585706116961,-0.247141960353303
"2959",8348,"162.462_220881","2023-01-27",-77.9775682828015,34.0590086550273,NA,1,0,"bigbay",1,-3.41015916909552,-1.25136351985902,-0.499698781722315,2.31228351064093,-0.503251100114711,-0.281902246503874,0.689055516797365,0.630132850413273,1.02196313691954,-0.80878705549952,1.3872318379592,-0.065991124822434
"2966",8355,"162.462_220881","2023-01-16",-77.967998408321,34.068768639124,NA,1,0,"bigbay",1,0.706343580467235,-0.364565735200139,-0.499698781722315,0.516318995118891,-0.503251100114711,-0.281902246503874,-0.527598926241989,-0.160720415462819,0.439403980726211,-0.80878705549952,0.896476805889005,-0.944161131803197
"2968",8357,"162.462_220881","2023-01-25",-77.9825613975671,34.0656274512561,NA,1,0,"bigbay",1,0.385219482237812,-0.660164989503578,-0.499698781722315,1.63879672482416,-0.503251100114711,-0.281902246503874,0.943090848117325,0.118710957870077,0.0896119633025123,-0.80878705549952,0.546168959761839,-0.196500200823478
"2969",8358,"162.462_220881","2023-01-30",-77.9627906795545,34.0714531821071,NA,1,0,"bigbay",1,-0.593677329396587,-0.25371600396207,-0.499698781722315,-0.830654259385485,-0.503251100114711,0.742358874204285,-0.157858033668969,-0.268415661308298,1.16967504594947,1.53487533223239,0.020182006232029,-1.21129469681337
"2974",8363,"162.462_220881","2023-01-16",-77.9669055751189,34.0648436464602,NA,1,0,"bigbay",1,0.263746249148892,1.33513008578745,-0.499698781722315,-0.830654259385485,-0.503251100114711,-0.281902246503874,-0.238870163550318,-0.548215286088905,0.913315251164473,3.06587589259315,0.656790587124193,-0.240629369951281
"2976",8365,"162.462_220881","2023-01-11",-77.9615628304468,34.0730830267578,NA,1,0,"bigbay",1,-1.79354610041264,-1.58391269182467,-0.499698781722315,-0.830654259385485,-0.503251100114711,0.639932738018436,2.06175055569015,2.33680896864904,1.41413297516304,2.61510822294882,0.595102291395446,-1.24714028237052
"2982",8371,"162.462_220881","2023-01-18",-77.9882468640959,34.0682125208842,NA,1,0,"bigbay",0,-1.18880456771429,1.00258097906749,-0.499698781722315,-0.695956936577791,0.361852717165838,-0.281902246503874,-0.516046249452877,-0.548215286088905,-0.520118254045628,0.017774755273366,-0.798633419815925,-0.810013507111736
"2993",8382,"162.462_220881","2023-01-18",-77.9747589954345,34.0616032441531,3,1,1,"bigbay",1,0.62644656232376,0.485282175293654,-0.499698781722315,0.291823470319781,-0.503251100114711,-0.281902246503874,-0.306248476541548,-0.546253254952434,0.57096972283918,-0.806263011824223,-0.222227632727892,-0.74569439736213
"3002",8391,"162.462_220881","2023-01-23",-77.9826601959813,34.0618485610865,NA,1,0,"bigbay",1,-3.57056782097017,-1.58391269182467,-0.499698781722315,2.71637541299543,-0.503251100114711,-0.281902246503874,2.37419957643212,3.24160282454809,0.712586157697128,-0.80878705549952,0.668088019709836,-0.0875432582944588
"3016",8406,"162.462_220881","2023-01-23",-77.9749566876791,34.0606686344957,4,1,1,"bigbay",0,-0.979764693229288,-0.0689663939024461,-0.499698781722315,0.875511961649131,-0.503251100114711,-0.281902246503874,-0.944583841051493,-0.541481432204879,0.754018722554238,-0.80036371759118,-0.159165546183672,-0.630693047643186
